EP012000,             ALETTA,     23,
20000811,  0000, 17.7N, 108.1W, 46.25,   1005,  51.50,  -9999,  -9999,  -9999,  -9999,  651.50
20000811,  0600, 17.9N, 109.2W, 46.25,   1003,  51.67,  -9999,  -9999,  -9999,  -9999,  653.00
20000811,  1200, 18.1N, 110.4W,  55.5,   1003,  49.82,  -9999,  -9999,  -9999,  -9999,  696.50
20000811,  1800, 18.3N, 111.7W,  55.5,   1003,  49.99,  -9999,  -9999,  -9999,  -9999,  698.00
20000812,  0000, 18.5N, 112.9W, 64.75,   1002,  48.20,  55.00,  -9999,  -9999,  -9999,  731.50
20000812,  0600, 18.5N, 114.1W,  74.0,   1001,  46.32,  87.50,  -9999,  -9999,  -9999,  755.50
20000812,  1200, 18.4N, 115.1W, 83.25,    999,  44.43,  114.5,  -9999,  -9999,  -9999,  772.50
20000812,  1800, 18.2N, 115.8W,  92.5,    997,  42.56,  137.0,  -9999,  -9999,  -9999,  784.50
20000813,  0000, 18.1N, 116.5W,  92.5,    996,  42.48,  137.0,  -9999,  -9999,  -9999,  783.50
20000813,  0600, 18.2N, 117.2W, 101.7,    994,  40.89,  157.0,  60.00,  -9999,  -9999,  793.50
20000813,  1200, 18.2N, 117.7W, 101.7,    993,  40.89,  157.0,  60.00,  -9999,  -9999,  793.50
20000813,  1800, 18.3N, 118.1W, 111.0,    990,  39.36,  174.0,  76.50,  -9999,  -9999,  800.00
20000814,  0000, 18.4N, 118.4W, 120.2,    986,  37.89,  188.5,  90.50,  40.00,  -9999,  804.00
20000814,  0600, 18.7N, 118.9W, 120.2,    985,  38.08,  189.5,  91.00,  40.00,  -9999,  806.50
20000814,  1200, 19.1N, 119.3W, 129.5,    983,  36.84,  203.5,  104.5,  52.00,  -9999,  810.50
20000814,  1800, 19.5N, 119.9W, 129.5,    984,  37.09,  204.5,  105.5,  52.50,  -9999,  814.00
20000815,  0000, 20.0N, 120.5W, 120.2,    987,  38.93,  194.5,  94.00,  41.00,  -9999,  817.00
20000815,  0600, 20.3N, 121.2W, 111.0,    990,  40.72,  181.0,  79.50,  -9999,  -9999,  816.00
20000815,  1200, 20.3N, 122.1W, 101.7,    994,  42.37,  163.5,  63.00,  -9999,  -9999,  810.00
20000815,  1800, 20.2N, 123.0W, 83.25,    998,  45.81,  119.0,  -9999,  -9999,  -9999,  786.00
20000816,  0000, 20.0N, 123.9W, 64.75,   1000,  49.44,  56.50,  -9999,  -9999,  -9999,  742.00
